Player,Nation,Pos,Squad,Age,Born,X90s,Tackles.Tkl,Tackles.TklW,Tackles.Def.3rd,Tackles.Mid.3rd,Tackles.Att.3rd,Vs.Dribbles.Tkl,Vs.Dribbles.Att,Vs.Dribbles.Tkl.,Vs.Dribbles.Past,Pressures.Press,Pressures.Succ,Pressures..,Pressures.Def.3rd,Pressures.Mid.3rd,Pressures.Att.3rd,Blocks.Blocks,Blocks.Sh,Blocks.ShSv,Blocks.Pass,Int,Tkl.Int,Clr,Err,League,Year,Player_imp,Nation_imp,Pos_imp,Squad_imp,Age_imp,Born_imp,X90s_imp,Tackles.Tkl_imp,Tackles.TklW_imp,Tackles.Def.3rd_imp,Tackles.Mid.3rd_imp,Tackles.Att.3rd_imp,Vs.Dribbles.Tkl_imp,Vs.Dribbles.Att_imp,Vs.Dribbles.Tkl._imp,Vs.Dribbles.Past_imp,Pressures.Press_imp,Pressures.Succ_imp,Pressures.._imp,Pressures.Def.3rd_imp,Pressures.Mid.3rd_imp,Pressures.Att.3rd_imp,Blocks.Blocks_imp,Blocks.Sh_imp,Blocks.ShSv_imp,Blocks.Pass_imp,Int_imp,Tkl.Int_imp,Clr_imp,Err_imp,League_imp,Year_imp,2021 Tournament Place,Results,group,Gls,Standard.Sh,Standard.SoT,Standard.SoT.,Standard.Sh.90,Standard.SoT.90,Standard.G.Sh,Standard.G.SoT,Standard.Dist,Standard.FK,Performance.PK,Performance.PKatt,Expected.xG,Expected.npxG,Expected.npxG.Sh,Expected.G.xG,Expected.np.G.xG,Total.Cmp,Total.Att,Total.Cmp.,Total.TotDist,Total.PrgDist,Short.Cmp,Short.Att,Short.Cmp.,Medium.Cmp,Medium.Att,Medium.Cmp.,Long.Cmp,Long.Att,Long.Cmp.,Ast,xA,A.xA,KP,X1.3,PPA,CrsPA,Prog,score_def,score_pass,score_shoot,score_gk,skill_score
T. Bonabana,Dosqaly,GK,Mean Poets,26,1994,0.799624987491273,-1.11976315935397,-1.00492732624881,-0.88036818291239,-0.940217338398709,-0.609590779136493,-0.848918495067375,-1.13518753354517,-1.42461854816098,-0.839525986023163,-1.62202653454009,-1.45769097700337,-2.29065706743108,-1.26630476555986,-1.34555646075342,-0.951100918683684,-1.19972730043209,-0.755211667641178,1.2936449037887,-1.05657324709605,-0.978942632580439,-1.33051838677395,-0.872666727425098,-0.461901007181572,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,21,Good,-0.823611582035446,-0.872542243718528,-0.724423153717668,-1.11115563331529,-0.751558179373326,-0.498637662514714,-0.405777939706948,-0.105425332099711,-0.292413786669872,-0.22749469093321,0.138693662872481,0.927034014542557,-0.645751840668532,-0.284121868703779,-0.214503833121697,-0.507753091589363,-0.221040582874231,-0.404594329096612,-0.396743401922835,-1.48087067726756,-0.358090344952308,-0.235965793682395,-0.43893255400828,-0.44821273445381,1.27047344675924,-0.387656194820474,-0.40410820751042,1.21829555886684,-0.261534706018658,-0.183234839721507,-1.15323591059789,-0.361006052271116,-0.399824456724613,-0.11257534780502,-0.359734385326211,-0.379917133499793,-0.338365212329845,-0.257463224540934,-0.407791768233378,0.0483498121421242,-0.516140924976482,0.310476711324625,-0.0373905048145797,-0.172133462791315
T. Bukar,Southern Ristan,GK,Grotesque Rocks,28,1992,-0.747927348501706,-1.11246746007871,-0.984310210308725,-0.814538268882622,-0.927400920276273,-0.456130408445001,-0.941397893621566,-1.09238451451198,-1.42601145705428,-1.05594702848032,-1.6086508594493,-1.46463597796503,-2.28588832997254,-1.20964014101569,-1.32494401785461,-0.932367927397397,-1.05700785023701,-0.412639924877177,0.676483174615511,-1.02228495698781,-0.946996472846617,-1.36240089160318,-0.788448241287137,-0.719897571594002,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,Good,-0.770895957528664,-0.823533813729932,-0.54245041903672,-1.11297961550477,-0.701234065878964,-0.700943068750915,-0.233153330397683,-0.955454724057953,1.58878842454358,-0.349476453770664,-1.24343432521341,0.686219360974269,-1.13003711939349,-1.1476255090133,-0.997426640281983,0.529018426431838,0.147113966528334,-0.399767970590228,-0.392859411059597,-1.33960866962845,-0.332593786256915,-0.164947663622428,-0.439528540578927,-0.449583538399676,1.27340082883341,-0.393620543518146,-0.411367606412938,1.31354790574855,-0.215733273383953,-0.151078075405288,-0.760654467769856,-0.315467186251006,-0.27214967358375,-0.11257534780502,-0.358517344294969,-0.378323967628707,-0.335869380352348,-0.278436039241004,-0.409245866163535,0.134464975194804,-0.441893021069886,-0.54565197166556,-1.00024304112786,-2.92714761158997
T. Kamugisha,Lefghau,GK,Marvelous Coyotes,26,1993,1.97645701698093,-1.18542445283136,-0.963693094368643,-0.891339835250685,-0.72233823031729,-0.404976951547836,-0.879744961252105,-1.05671533198432,-1.42833297187644,-1.00889897577224,-1.60307766149481,-1.4056034697909,-0.697898756278281,-1.23797245328777,-1.35174019362307,-0.916311077723437,-1.06493670858118,-0.481154273429977,-0.403549851437573,-0.936564231717205,-0.915050313112795,-1.35708714079831,-0.89606075135231,-0.461901007181572,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.612749084008317,-0.823533813729932,-0.683984768233013,-1.10933165112582,-0.757848693560121,-0.842556853116256,-0.233153330397683,-0.591156413218706,-0.455523804983178,-0.471458216608118,-0.740842329545814,-0.397446580083026,-0.161466561943575,-0.917357871597427,-0.344990967648411,-0.0198606125205629,0.637986699065087,-0.376641669413803,-0.389310728760092,0.459482937096061,-0.334782010684825,-0.225370214116465,-0.435186352707076,-0.444252634165752,0.981638415441148,-0.332376865427414,-0.355516014856627,1.25574519952118,-0.257815786274815,-0.250849633131658,-0.0192363714574754,-0.224389454210785,-0.34662663041592,0.146373951072116,-0.349998057076269,-0.385493214048594,-0.337117296341096,-0.299408853941074,-0.409245866163535,0.0972946695401204,-0.20130607502114,-0.931338690270104,1.40820622181297,3.00284050665686
T. Obong,Esia,GK,Ultimate Longhorns,30,1990,1.70319880579912,-1.16353735500556,-1.02554444218889,-0.924254792265569,-0.9017680840314,-0.32824676620209,-0.741025863420819,-1.04244765897326,-1.42136842740996,-0.924212480897701,-1.6097654990402,-1.41949347171423,-0.697103966701857,-1.27197122801428,-1.34555646075342,-0.959129343520664,-1.12836757533455,-0.549668621982778,-1.17500201290406,-1.06514531962311,-0.978942632580439,-1.31989088516421,-0.839915093927002,0.828081814880575,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,16,Okay,-0.665464708515099,-0.921550673707123,-0.886176695656289,-1.10750766893634,-0.73268663681294,-0.761634690621776,-0.492090244361581,-0.0244701519132118,-0.691127164769063,-0.715421742283025,0.0130456639555817,1.0474413413267,-1.18384659480737,-0.341688778057747,-0.736452371228554,0.285072186897437,0.08575487496124,-0.365413682610757,-0.359552093728809,-0.720365780795374,-0.303101845925466,-0.13312330191686,-0.416710769017042,-0.428107609914441,1.23046589174558,-0.346269433735407,-0.368792212849521,1.27854063296296,-0.192636824448504,-0.121855768669255,-0.78084437054387,-0.33368273265905,-0.378545326201136,-0.0694171313254975,-0.367036631513668,-0.374341052950992,-0.35209228820608,-0.265852350420962,-0.410699964093692,-0.800495916710521,-0.342633474461863,-0.584773705545051,0.60966644222076,0.660214557193183
T. Okello,Dosqaly,GK,Glistening Paladins,22,1998,-1.01116609194018,-1.20001585138189,-0.943075978428562,-0.781623311867738,-0.786420320929472,-0.507283865342165,-0.879744961252105,-1.04244765897326,-1.42740436594757,-0.914802870356086,-1.59304590517672,-1.4056034697909,-2.28032480293758,-1.2124733722429,-1.35380143791295,-0.967157768357644,-1.06493670858118,-0.549668621982778,1.1393544714954,-1.06514531962311,-1.09607855160445,-1.32520463596908,-0.891381946566867,2.97805318498415,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,21,Good,-0.981758455555793,-0.946054888701421,-0.562669611779047,-1.10887565557845,-0.751558179373326,-0.761634690621776,-0.492090244361581,-0.955454724057953,1.3531850647577,0.321423241835332,-0.615194330628915,-1.11989054078789,-0.376704463599112,-0.0538542312879076,-1.25840090933541,0.650991546199038,0.515268515930899,-0.390081737198943,-0.390149000169424,-0.605756982144776,-0.33712332762024,-0.227834521126029,-0.443359882818796,-0.451487432768934,1.26364288858617,-0.367435598016171,-0.385927010259068,1.0391885818243,-0.219452193127797,-0.184457530379919,-0.42191276567252,-0.370113825475138,-0.34662663041592,-0.11257534780502,-0.374338877701125,-0.378323967628707,-0.340861044307342,-0.286825165121032,-0.394704886861964,-1.24965948536965,-0.352832642101092,-0.508504033969828,-0.419564230794799,-2.10440865770728
U. Mvula,Nkasland Cronestan,GK,Flying Bombadiers,29,1991,1.25050103594126,-1.11246746007871,-1.04616155812897,-0.781623311867738,-0.735154648439727,-0.32824676620209,-0.679372931051358,-1.09238451451198,-1.42647576001871,-0.830116375481548,-1.6108801386311,-1.45421847652254,-2.28747790912539,-1.2776376904687,-1.3476177050433,-0.932367927397397,-1.12043871699038,-0.686697319088378,0.213611877735618,-0.927992159190145,-0.904401593201521,-1.33051838677395,-0.910097165708637,1.086078379293,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,8,Very Bad,-0.612749084008317,-0.913382602042357,-0.865957502913961,-1.1065956778416,-0.707524580065759,-0.559329284385574,-0.233153330397683,0.987469600418028,-0.499019809866726,0.260432360416605,-0.615194330628915,-0.879075887219602,-0.699561316082416,-0.168988049995844,0.829393243092018,-0.141833732287763,-0.527836040709701,2.04913974210053,2.22489454600214,-0.0353783097906335,2.63841759325627,4.45777719362906,1.11846549602903,0.951758873149272,1.21582898137473,1.70968520392805,1.51276550269506,1.17514705985204,3.98194845432496,4.89386585026599,-0.475752506403223,-0.251712773822852,-0.314707934630704,-0.220470889003827,-0.360951426357454,-0.266802356652686,-0.349596456228583,-0.261657787480948,-0.368531124119136,-0.780480020291978,2.29733771657892,0.280774253888965,0.666685135893318,2.56552881482125
U. Nakazibwe,Lefghau,GK,Old Mustangs,27,1992,1.71868343776609,-1.09787606152818,-1.08739579000913,-0.88036818291239,-0.773603902807036,-0.277093309304926,-0.879744961252105,-1.01391231295113,-1.42183273037439,-0.914802870356086,-1.60196302190391,-1.44380097508004,-0.697103966701857,-1.23513922206056,-1.35174019362307,-0.92166336094809,-1.12836757533455,-0.800887900009712,-1.48358287749066,-0.945136304244266,-1.04283495204808,-1.35708714079831,-0.87734553221054,0.828081814880575,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.296455336967624,-0.815365742065166,-0.825519117429306,3.45199180921276,-0.713815094252554,-0.680712528127295,7.88020330713776,3.25421464564001,-2.02319231432772,0.260432360416605,-0.615194330628915,-0.397446580083026,-1.0762276439796,-0.284121868703779,0.56841897403859,-0.324793411938563,0.0243957833941459,-0.363402699899763,-0.377714640931001,0.640724758217937,-0.320108426650366,-0.21626074335783,-0.425650567576736,-0.434885473869001,1.15630554586661,-0.319866280354248,-0.343286216705538,1.15723636214779,-0.233544941630783,-0.238133650284179,0.215751663606736,-0.33368273265905,-0.229591412536795,-0.0478380230857361,-0.356083262232483,-0.385094922580822,-0.342108960296091,-0.286825165121032,-0.405247096855603,-0.998235671946849,-0.136163115314469,6.78415914067571,1.29596696178538,6.06479758117066
U. Ndagire,Mico,GK,Supreme Jaguars,27,1992,-0.334396588913235,-1.17083305428083,-1.06677867406905,-0.88036818291239,-0.812053157174345,-0.737474421379404,-0.710199397236089,-1.13518753354517,-1.42647576001871,-1.02771819685547,-1.62314117413099,-1.41254847075256,-0.374419398673894,-1.30030354028636,-1.33525023930402,-0.92969178578507,-1.14422529202289,-0.595344854351311,1.2936449037887,-0.945136304244266,-0.968293912669165,-1.34645963918857,-0.844593898712444,-1.06389299081057,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,26,Very Good,-0.0855928389404948,-0.831701885394698,-0.865957502913961,-1.10750766893634,-0.757848693560121,-0.579559825009194,-0.233153330397683,-0.793544363684954,-0.634944825127813,-0.532449098026844,-0.238250333878217,-0.879075887219602,-0.699561316082416,-0.687090234181555,-1.1279137748087,-0.324793411938563,0.08575487496124,-0.371077950580055,-0.372098222488477,-0.31879076536847,-0.328550147200016,-0.21649118428048,-0.408537238905322,-0.421558213284192,1.27047344675924,-0.350997271117708,-0.371866012384822,1.25086046378366,-0.240199850646082,-0.186169297301695,-0.757289483974187,-0.33368273265905,-0.314707934630704,0.0168993016335481,-0.356083262232483,-0.388679545790766,-0.355836036172326,-0.265852350420962,-0.411427013058771,1.0621824906445,-0.311810895691723,-1.37252277496786,-0.598671493116732,-1.80775432279937
U. Nishimura,Galamily,GK,Running Bigfoots,31,1989,-0.831726533264127,-1.23649434775821,-0.922458862488481,-0.913283139927274,-0.72233823031729,-0.609590779136493,-0.86433172815974,-1.01391231295113,-1.43019018373416,-0.830116375481548,-1.63094365126728,-1.45074597604171,-0.862420198597956,-1.29180384660474,-1.33525023930402,-0.93772021062205,-1.21558501712043,-0.549668621982778,0.676483174615511,-0.99656873940663,-1.07478111178191,-1.39959714723728,-0.844593898712444,0.226089831251573,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,23,Good,-0.929042831049011,-0.921550673707123,-0.805299924686979,-1.11161162886266,-0.688653037505373,-0.579559825009194,-0.492090244361581,0.299350568832785,0.361838620120163,-0.349476453770664,0.766933657456977,-0.999483214003746,-0.430513939012996,-0.744657143535523,-0.60596523670184,0.650991546199038,-0.0369633081729483,-0.381032314999472,-0.392719699158042,0.38751927282708,-0.346476947018935,-0.255962422317252,-0.418243305912989,-0.429630725409848,1.26852185870979,-0.34997896768152,-0.368596012879183,1.04895805329935,-0.27523598928545,-0.264176961308342,-0.110651764573147,-0.33368273265905,-0.314707934630704,-0.0478380230857361,-0.367036631513668,-0.389077837258537,-0.347100624251086,-0.278436039241004,-0.405247096855603,-0.0405246728416158,-0.209764540905225,0.223950557941853,-0.400927214927673,-1.01548736522168
U. Nyeko,Rarita,GK,Strong Oaks,29,1991,-0.678701935002314,-1.23649434775821,-1.08739579000913,-0.748708354852854,-0.735154648439727,-0.584014050687911,-0.787265562697914,-1.0281799859622,-1.42647576001871,-0.895983649272855,-1.57521167172234,-1.35351596257844,0.364734907400011,-1.17847459751639,-1.34555646075342,-0.956453201908337,-1.13629643367872,-0.549668621982778,0.0593214454423203,-1.05657324709605,-0.946996472846617,-1.39428339643241,-0.910097165708637,-0.719897571594002,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.0328772144337125,-0.913382602042357,-0.643546382748358,-1.10796366448371,-0.745267665186531,-0.599790365632814,-0.578402549016213,-0.712589183498455,0.876541344575482,-0.105512928095756,0.0130456639555817,-0.0362245997305947,-0.7533707914963,-1.20519241836727,-0.60596523670184,0.0411259473630372,-0.343758766008419,0.302601257602742,0.380865099753769,-0.293025996679576,0.74820936383938,1.46996954519202,-0.202070462645728,-0.235509655520262,1.26364288858617,0.219834540825361,0.153361308210886,1.1376974191977,1.67445661957907,1.82442322139001,-0.11569924026665,-0.269928320230896,-0.34662663041592,-0.177312672524305,-0.362168467388697,-0.231354416021022,-0.340861044307342,-0.27424147630099,-0.407791768233378,0.678553535295202,0.618140638368065,-0.0392633210250204,-0.977345797473343,-1.81464906736423
U. Yamasaki,Coastpa Barleslands,GK,Grotesque Rocks,23,1996,-0.559379182786257,-1.14894595645503,-1.11832146391925,-0.88036818291239,-0.696705394072417,-0.711897692930822,-0.741025863420819,-0.935440111390288,-1.42740436594757,-0.811297154398317,-1.57744095090414,-1.41254847075256,-2.281119592514,-1.17564136628918,-1.34143397217366,-0.953777060296011,-1.18386958374375,-0.549668621982778,-0.403549851437573,-1.05657324709605,-0.936347752935343,-1.36771464240805,-0.914775970494079,0.484086395664002,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.876327206542229,-0.88887838704806,-0.683984768233013,-1.11069963776793,-0.713815094252554,-0.680712528127295,-0.492090244361581,-0.955454724057953,1.68846676906838,-0.105512928095756,-0.238250333878217,-0.758668560435458,-0.107657086529691,-0.226554959349811,-0.475478102175125,-0.141833732287763,-0.0369633081729483,-0.39175755612477,-0.387997436885472,-0.940698975100401,-0.327473507500504,-0.158843330610188,-0.440465090904228,-0.448898136426743,1.26754606468507,-0.379946183089337,-0.397829808459594,1.18247416345833,-0.204185048916228,-0.155235223643886,-0.577823681538513,-0.315467186251006,-0.325347499892443,-0.220470889003827,-0.374338877701125,-0.37394276148322,-0.35209228820608,-0.320381668641143,-0.406337670303221,-0.91267574092254,-0.382422599481793,0.12272011816268,-0.889788565768606,-2.81066052554234
V. Arnold,Coastpa Barleslands,GK,Overconfident Kangaroos,26,1993,0.71946924554461,-1.10517176080344,-1.11832146391925,-0.90231148758898,-0.709521812194854,-0.481707136893583,-0.787265562697914,-1.08525067800645,-1.42740436594757,-0.933622091439316,-1.61533869699469,-1.46810847844586,-2.29145185700751,-1.26347153433265,-1.3476177050433,-0.953777060296011,-1.20765615877626,-0.595344854351311,1.2936449037887,-1.08228946467724,-1.02153751222554,-1.35708714079831,-0.900739556137752,-0.375902152377429,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.665464708515099,-0.970559103695719,-0.522231226294392,-1.11024364222056,-0.663490980758192,-0.883017934363496,-0.405777939706948,-0.0244701519132118,0.407146958540526,-0.349476453770664,0.766933657456977,-0.156631926514739,-0.7533707914963,-0.341688778057747,0.829393243092018,0.650991546199038,-0.282399674441325,-0.379758692615843,-0.389366613520714,0.192950847210947,-0.338767408026913,-0.204644639705878,-0.416029641507732,-0.428183765689211,1.20314365905333,-0.35092453515798,-0.37206221235516,1.25493107689826,-0.268776812888248,-0.244002565444554,-0.381532960124494,-0.351898279067094,-0.229591412536795,0.167953059311878,-0.356083262232483,-0.383501756709736,-0.364571448093567,-0.270046913360976,-0.405974145820681,0.367941226747056,-0.457772095421527,0.734244584419996,-0.803687269246121,-1.68701131524254
V. Arnold,Coastpa Barleslands,GK,Overconfident Kangaroos,26,1993,0.71946924554461,-1.10517176080344,-1.11832146391925,-0.90231148758898,-0.709521812194854,-0.481707136893583,-0.787265562697914,-1.08525067800645,-1.42740436594757,-0.933622091439316,-1.61533869699469,-1.46810847844586,-2.29145185700751,-1.26347153433265,-1.3476177050433,-0.953777060296011,-1.20765615877626,-0.595344854351311,1.2936449037887,-1.08228946467724,-1.02153751222554,-1.35708714079831,-0.900739556137752,-0.375902152377429,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.665464708515099,-0.970559103695719,-0.522231226294392,-1.11024364222056,-0.663490980758192,-0.883017934363496,-0.405777939706948,-0.0244701519132118,0.407146958540526,-0.349476453770664,0.766933657456977,-0.156631926514739,-0.7533707914963,-0.341688778057747,0.829393243092018,0.650991546199038,-0.282399674441325,-0.381065831377989,-0.369220157316437,-1.25698372176407,-0.326270400077402,-0.198079424848338,-0.427097963534019,-0.437931704859814,1.27144924078396,-0.365180783264612,-0.3845536104667,1.15235162641027,-0.210252760077236,-0.11488643191631,-1.00854160738413,-0.233497227414808,-0.367905760939398,0.167953059311878,-0.36338550841994,-0.390671003129623,-0.357083952161075,-0.311992542761116,-0.407791768233378,0.367941226747056,-0.457772095421527,0.734244584419996,-0.803687269246121,-1.68701131524254
V. Arnold,Coastpa Barleslands,GK,Overconfident Kangaroos,26,1993,0.71946924554461,-1.10517176080344,-1.11832146391925,-0.90231148758898,-0.709521812194854,-0.481707136893583,-0.787265562697914,-1.08525067800645,-1.42740436594757,-0.933622091439316,-1.61533869699469,-1.46810847844586,-2.29145185700751,-1.26347153433265,-1.3476177050433,-0.953777060296011,-1.20765615877626,-0.595344854351311,1.2936449037887,-1.08228946467724,-1.02153751222554,-1.35708714079831,-0.900739556137752,-0.375902152377429,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.454602210487971,-0.88887838704806,-0.562669611779047,-1.10841966003108,-0.682362523318578,-0.518868203138334,-0.664714853670846,-0.753066773591705,1.69209143614201,0.0164688347416973,-0.112602334961318,0.324997380621837,-0.48432341442688,-0.859790962243459,0.046470435931732,0.163099067130237,0.269832149662522,-0.379758692615843,-0.389366613520714,0.192950847210947,-0.338767408026913,-0.204644639705878,-0.416029641507732,-0.428183765689211,1.20314365905333,-0.35092453515798,-0.37206221235516,1.25493107689826,-0.268776812888248,-0.244002565444554,-0.381532960124494,-0.351898279067094,-0.229591412536795,0.167953059311878,-0.356083262232483,-0.383501756709736,-0.364571448093567,-0.270046913360976,-0.405974145820681,0.367941226747056,-0.457772095421527,0.734244584419996,-0.803687269246121,-1.68701131524254
V. Arnold,Coastpa Barleslands,GK,Overconfident Kangaroos,26,1993,0.71946924554461,-1.10517176080344,-1.11832146391925,-0.90231148758898,-0.709521812194854,-0.481707136893583,-0.787265562697914,-1.08525067800645,-1.42740436594757,-0.933622091439316,-1.61533869699469,-1.46810847844586,-2.29145185700751,-1.26347153433265,-1.3476177050433,-0.953777060296011,-1.20765615877626,-0.595344854351311,1.2936449037887,-1.08228946467724,-1.02153751222554,-1.35708714079831,-0.900739556137752,-0.375902152377429,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.454602210487971,-0.88887838704806,-0.562669611779047,-1.10841966003108,-0.682362523318578,-0.518868203138334,-0.664714853670846,-0.753066773591705,1.69209143614201,0.0164688347416973,-0.112602334961318,0.324997380621837,-0.48432341442688,-0.859790962243459,0.046470435931732,0.163099067130237,0.269832149662522,-0.381065831377989,-0.369220157316437,-1.25698372176407,-0.326270400077402,-0.198079424848338,-0.427097963534019,-0.437931704859814,1.27144924078396,-0.365180783264612,-0.3845536104667,1.15235162641027,-0.210252760077236,-0.11488643191631,-1.00854160738413,-0.233497227414808,-0.367905760939398,0.167953059311878,-0.36338550841994,-0.390671003129623,-0.357083952161075,-0.311992542761116,-0.407791768233378,0.367941226747056,-0.457772095421527,0.734244584419996,-0.803687269246121,-1.68701131524254
V. Arnold,Coastpa Barleslands,GK,Simple Privateers,26,1993,-0.840835140303521,-1.22190294920768,-1.10801290594921,-0.858424878235801,-0.786420320929472,-0.635167507585075,-0.86433172815974,-0.963975457412414,-1.42694006298314,-0.717201048982164,-1.56852383417695,-1.40213096931007,0.363940117823587,-1.1161435105178,-1.36410765936235,-0.94574863545903,-1.06493670858118,-0.481154273429977,0.367902310028916,-1.06514531962311,-1.06413239187063,-1.37302839321292,-0.793127046072579,0.140090976447429,B,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.665464708515099,-0.970559103695719,-0.522231226294392,-1.11024364222056,-0.663490980758192,-0.883017934363496,-0.405777939706948,-0.0244701519132118,0.407146958540526,-0.349476453770664,0.766933657456977,-0.156631926514739,-0.7533707914963,-0.341688778057747,0.829393243092018,0.650991546199038,-0.282399674441325,-0.379758692615843,-0.389366613520714,0.192950847210947,-0.338767408026913,-0.204644639705878,-0.416029641507732,-0.428183765689211,1.20314365905333,-0.35092453515798,-0.37206221235516,1.25493107689826,-0.268776812888248,-0.244002565444554,-0.381532960124494,-0.351898279067094,-0.229591412536795,0.167953059311878,-0.356083262232483,-0.383501756709736,-0.364571448093567,-0.270046913360976,-0.405974145820681,0.367941226747056,-0.457772095421527,0.734244584419996,-0.803687269246121,-1.68701131524254
